id,ward_id,title,category,agency,permit_required,estimated_cost_lakh,expected_beneficiaries,beneficiary_ci_low,beneficiary_ci_high,beneficiary_method,impact_per_lakh,feasibility,equity_need,urgency,impact_signal
1703,51,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.736,908,582,1268,bayesian-gamma-poisson-montecarlo-v2,1232.955,0.4949,0.5313,0.5449,0.56523
1704,51,Pocket park and tree corridor - Cluster 4,Green,RAJUK,True,2.018,891,571,1224,bayesian-gamma-poisson-montecarlo-v2,441.493,0.5788,0.5754,0.5567,0.51005
1705,51,Canal edge desilting - Cluster 5,Water,WASA,False,2.518,980,618,1316,bayesian-gamma-poisson-montecarlo-v2,389.201,0.812,0.4594,0.6401,0.53682
1706,51,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,1.269,926,606,1241,bayesian-gamma-poisson-montecarlo-v2,729.808,0.5201,0.5494,0.4131,0.49415
1707,51,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.507,978,645,1356,bayesian-gamma-poisson-montecarlo-v2,1927.93,0.8944,0.6087,0.657,0.76871
1708,51,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.479,805,413,1179,bayesian-gamma-poisson-montecarlo-v2,544.209,0.7125,0.4064,0.6353,0.53494
1709,51,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.446,908,558,1271,bayesian-gamma-poisson-montecarlo-v2,2035.742,0.887,0.5789,0.633,0.76308
1710,51,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.768,921,592,1289,bayesian-gamma-poisson-montecarlo-v2,521.055,0.6566,0.5028,0.5104,0.50304
1711,51,Canal edge desilting - Cluster 11,Water,WASA,True,1.778,1022,652,1397,bayesian-gamma-poisson-montecarlo-v2,574.721,0.69,0.5103,0.679,0.53963
1712,51,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,1.197,921,596,1269,bayesian-gamma-poisson-montecarlo-v2,769.652,0.9552,0.3959,0.5125,0.57929
1713,51,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.017,952,610,1313,bayesian-gamma-poisson-montecarlo-v2,936.447,0.8466,0.4829,0.4722,0.55694
1714,51,Road patch and resurfacing - Cluster 14,Road,LGED,False,2.348,833,493,1167,bayesian-gamma-poisson-montecarlo-v2,354.729,0.7318,0.4495,0.4639,0.42735
1715,51,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,1.012,946,586,1332,bayesian-gamma-poisson-montecarlo-v2,934.441,0.8455,0.629,0.2977,0.53321
1716,51,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.91,874,564,1209,bayesian-gamma-poisson-montecarlo-v2,457.711,0.4761,0.5176,0.4196,0.38278
1717,51,Canal edge desilting - Cluster 17,Water,WASA,True,1.284,993,654,1369,bayesian-gamma-poisson-montecarlo-v2,773.253,0.6644,0.6532,0.5577,0.6049
1718,51,Community safety lighting - Cluster 18,Public Safety,City Corporation,True,0.77,885,558,1250,bayesian-gamma-poisson-montecarlo-v2,1149.331,0.5439,0.5528,0.5237,0.57098
1719,51,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.958,954,636,1303,bayesian-gamma-poisson-montecarlo-v2,996.324,0.7847,0.5066,0.6936,0.61008
1720,51,Road patch and resurfacing - Cluster 20,Road,LGED,False,0.77,606,261,989,bayesian-gamma-poisson-montecarlo-v2,787.106,0.8657,0.5284,0.4847,0.59106
1721,51,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,1.031,923,585,1299,bayesian-gamma-poisson-montecarlo-v2,895.427,0.6214,0.5132,0.5401,0.51397
1722,51,Pocket park and tree corridor - Cluster 22,Green,RAJUK,True,0.621,906,587,1261,bayesian-gamma-poisson-montecarlo-v2,1458.222,0.7391,0.5114,0.5229,0.60033
1723,51,Canal edge desilting - Cluster 23,Water,WASA,True,0.84,992,632,1384,bayesian-gamma-poisson-montecarlo-v2,1181.355,0.814,0.5048,0.6522,0.65027
1724,51,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,1.017,896,591,1287,bayesian-gamma-poisson-montecarlo-v2,880.647,0.7309,0.5404,0.4268,0.56176
1725,51,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,0.405,966,610,1306,bayesian-gamma-poisson-montecarlo-v2,2385.854,0.688,0.6505,0.525,0.74385
1726,51,Road patch and resurfacing - Cluster 26,Road,LGED,False,1.247,742,385,1111,bayesian-gamma-poisson-montecarlo-v2,594.935,0.4933,0.5939,0.3931,0.4908
1727,51,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.726,905,589,1268,bayesian-gamma-poisson-montecarlo-v2,1247.001,0.5924,0.4688,0.4033,0.51165
1728,51,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,1.529,902,584,1264,bayesian-gamma-poisson-montecarlo-v2,590.029,0.99,0.4494,0.5133,0.56006
1729,51,Canal edge desilting - Cluster 29,Water,WASA,False,1.917,1009,620,1401,bayesian-gamma-poisson-montecarlo-v2,526.212,0.7245,0.5713,0.6566,0.60257
1730,51,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.458,888,566,1234,bayesian-gamma-poisson-montecarlo-v2,1937.379,0.827,0.5693,0.5949,0.71568
1731,51,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.216,999,655,1337,bayesian-gamma-poisson-montecarlo-v2,821.842,0.6129,0.5623,0.5242,0.54982
1732,51,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.617,758,357,1173,bayesian-gamma-poisson-montecarlo-v2,468.889,0.7212,0.544,0.4712,0.51871
1733,51,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.275,862,504,1218,bayesian-gamma-poisson-montecarlo-v2,3133.245,0.6814,0.5652,0.3528,0.75838
1734,51,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,2.115,909,554,1274,bayesian-gamma-poisson-montecarlo-v2,429.877,0.8559,0.5858,0.5171,0.54551
1735,52,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.79,984,626,1357,bayesian-gamma-poisson-montecarlo-v2,1245.175,0.8874,0.6553,0.5543,0.68798
1736,52,Road patch and resurfacing - Cluster 2,Road,LGED,False,2.571,823,474,1217,bayesian-gamma-poisson-montecarlo-v2,320.062,0.7565,0.5202,0.476,0.52172
1737,52,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.558,920,596,1282,bayesian-gamma-poisson-montecarlo-v2,1648.464,0.7603,0.4525,0.4927,0.62254
1738,52,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.333,921,568,1275,bayesian-gamma-poisson-montecarlo-v2,691.008,0.59,0.5283,0.602,0.52503
1739,52,Canal edge desilting - Cluster 5,Water,WASA,True,2.964,1013,639,1371,bayesian-gamma-poisson-montecarlo-v2,341.783,0.7789,0.4831,0.6523,0.54148
1740,52,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.49,887,569,1227,bayesian-gamma-poisson-montecarlo-v2,1809.194,0.7146,0.6249,0.4884,0.68892
1741,52,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.556,1007,663,1379,bayesian-gamma-poisson-montecarlo-v2,1812.248,0.7425,0.53,0.7094,0.72869
1742,52,Road patch and resurfacing - Cluster 8,Road,LGED,False,2.725,820,477,1211,bayesian-gamma-poisson-montecarlo-v2,300.866,0.518,0.6693,0.5331,0.48847
1743,52,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.723,887,583,1239,bayesian-gamma-poisson-montecarlo-v2,1226.859,0.99,0.646,0.4834,0.69738
1744,52,Pocket park and tree corridor - Cluster 10,Green,RAJUK,True,1.061,896,552,1198,bayesian-gamma-poisson-montecarlo-v2,844.44,0.9179,0.6998,0.4141,0.59773
1745,52,Canal edge desilting - Cluster 11,Water,WASA,False,1.102,967,639,1345,bayesian-gamma-poisson-montecarlo-v2,877.129,0.8189,0.519,0.649,0.60946
1746,52,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,1.086,908,578,1276,bayesian-gamma-poisson-montecarlo-v2,836.017,0.3191,0.67,0.3515,0.44083
1747,52,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.349,976,667,1360,bayesian-gamma-poisson-montecarlo-v2,723.585,0.5586,0.6388,0.5917,0.54641
1748,52,Road patch and resurfacing - Cluster 14,Road,LGED,False,1.605,767,401,1157,bayesian-gamma-poisson-montecarlo-v2,477.836,0.6273,0.6044,0.6537,0.59396
1749,52,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.534,912,593,1289,bayesian-gamma-poisson-montecarlo-v2,1708.915,0.7967,0.5449,0.4504,0.61806
1750,52,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,0.458,894,548,1228,bayesian-gamma-poisson-montecarlo-v2,1950.483,0.99,0.4938,0.5066,0.7295
1751,52,Canal edge desilting - Cluster 17,Water,WASA,True,1.832,995,633,1410,bayesian-gamma-poisson-montecarlo-v2,543.217,0.6993,0.4941,0.5386,0.55678
1752,52,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.554,846,531,1204,bayesian-gamma-poisson-montecarlo-v2,1526.296,0.99,0.5493,0.4729,0.69468
1753,52,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.668,986,658,1351,bayesian-gamma-poisson-montecarlo-v2,1474.962,0.6916,0.5252,0.6008,0.63131
1754,52,Road patch and resurfacing - Cluster 20,Road,LGED,False,2.001,792,409,1226,bayesian-gamma-poisson-montecarlo-v2,395.792,0.8146,0.4319,0.3992,0.48337
1755,52,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.906,893,542,1262,bayesian-gamma-poisson-montecarlo-v2,985.283,0.7544,0.6911,0.6203,0.66131
1756,52,Pocket park and tree corridor - Cluster 22,Green,RAJUK,True,1.952,921,601,1284,bayesian-gamma-poisson-montecarlo-v2,471.744,0.5213,0.4582,0.4868,0.43842
1757,52,Canal edge desilting - Cluster 23,Water,WASA,True,1.61,984,656,1325,bayesian-gamma-poisson-montecarlo-v2,611.163,0.9259,0.6406,0.5513,0.62832
1758,52,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.723,904,586,1244,bayesian-gamma-poisson-montecarlo-v2,1250.784,0.7568,0.489,0.5361,0.59126
1759,52,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.496,1014,669,1354,bayesian-gamma-poisson-montecarlo-v2,677.72,0.8572,0.6142,0.5539,0.55904
1760,52,Road patch and resurfacing - Cluster 26,Road,LGED,False,1.258,718,327,1136,bayesian-gamma-poisson-montecarlo-v2,570.905,0.4538,0.6148,0.4294,0.49208
1761,52,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,1.036,899,568,1270,bayesian-gamma-poisson-montecarlo-v2,867.672,0.7151,0.7663,0.5025,0.60878
1762,52,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,1.391,887,565,1265,bayesian-gamma-poisson-montecarlo-v2,637.799,0.8791,0.5906,0.5565,0.61272
1763,52,Canal edge desilting - Cluster 29,Water,WASA,False,1.144,964,618,1327,bayesian-gamma-poisson-montecarlo-v2,842.322,0.6119,0.6171,0.628,0.57148
1764,52,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.309,777,408,1123,bayesian-gamma-poisson-montecarlo-v2,2514.126,0.743,0.5336,0.5489,0.73967
1765,52,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.948,966,614,1355,bayesian-gamma-poisson-montecarlo-v2,1019.084,0.8069,0.6426,0.653,0.6736
1766,52,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.184,658,318,1056,bayesian-gamma-poisson-montecarlo-v2,555.799,0.8483,0.5629,0.4104,0.50092
1767,52,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.589,911,567,1256,bayesian-gamma-poisson-montecarlo-v2,1546.389,0.5264,0.6582,0.5564,0.63085
1768,52,Pocket park and tree corridor - Cluster 34,Green,RAJUK,True,1.658,898,598,1252,bayesian-gamma-poisson-montecarlo-v2,541.729,0.6226,0.5426,0.6025,0.51876
1769,53,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,1.313,1048,711,1401,bayesian-gamma-poisson-montecarlo-v2,797.903,0.99,0.5243,0.6111,0.5882
1770,53,Road patch and resurfacing - Cluster 2,Road,LGED,True,2.035,581,232,954,bayesian-gamma-poisson-montecarlo-v2,285.467,0.8422,0.4212,0.5011,0.49932
1771,53,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,1.009,871,499,1267,bayesian-gamma-poisson-montecarlo-v2,863.23,0.9811,0.5452,0.4745,0.58896
1772,53,Pocket park and tree corridor - Cluster 4,Green,RAJUK,True,1.384,878,525,1238,bayesian-gamma-poisson-montecarlo-v2,634.303,0.899,0.5328,0.5344,0.55894
1773,53,Canal edge desilting - Cluster 5,Water,WASA,False,1.594,999,624,1404,bayesian-gamma-poisson-montecarlo-v2,626.574,0.7032,0.3646,0.5753,0.5036
1774,53,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.341,414,177,729,bayesian-gamma-poisson-montecarlo-v2,1214.095,0.7025,0.4994,0.5854,0.61823
1775,53,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.903,1011,691,1351,bayesian-gamma-poisson-montecarlo-v2,1120.136,0.6844,0.4807,0.5203,0.56
1776,53,Road patch and resurfacing - Cluster 8,Road,LGED,False,0.694,305,123,539,bayesian-gamma-poisson-montecarlo-v2,439.715,0.9567,0.4352,0.4818,0.50683
1777,53,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.843,820,478,1176,bayesian-gamma-poisson-montecarlo-v2,972.908,0.9532,0.5712,0.3165,0.54253
1778,53,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,0.532,608,301,951,bayesian-gamma-poisson-montecarlo-v2,1143.414,0.8937,0.5392,0.5485,0.65244
1779,53,Canal edge desilting - Cluster 11,Water,WASA,True,2.497,1008,693,1384,bayesian-gamma-poisson-montecarlo-v2,403.76,0.8095,0.3932,0.5317,0.50348
1780,53,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.522,590,259,963,bayesian-gamma-poisson-montecarlo-v2,1130.334,0.716,0.3495,0.4451,0.50162
1781,53,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.474,1003,611,1429,bayesian-gamma-poisson-montecarlo-v2,680.685,0.9617,0.4839,0.7291,0.65465
1782,53,Road patch and resurfacing - Cluster 14,Road,LGED,False,2.017,554,238,950,bayesian-gamma-poisson-montecarlo-v2,274.669,0.8258,0.4203,0.548,0.51467
1783,53,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.836,819,454,1198,bayesian-gamma-poisson-montecarlo-v2,979.313,0.72,0.4513,0.5922,0.57984
1784,53,Pocket park and tree corridor - Cluster 16,Green,RAJUK,True,1.82,890,557,1264,bayesian-gamma-poisson-montecarlo-v2,489.122,0.7841,0.4814,0.4242,0.48752
1785,53,Canal edge desilting - Cluster 17,Water,WASA,True,2.995,1024,676,1449,bayesian-gamma-poisson-montecarlo-v2,341.938,0.485,0.3611,0.5271,0.44983
1786,53,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,1.219,826,440,1252,bayesian-gamma-poisson-montecarlo-v2,677.742,0.8091,0.4695,0.4635,0.53689
1787,53,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,True,0.768,1003,644,1384,bayesian-gamma-poisson-montecarlo-v2,1306.63,0.868,0.431,0.5444,0.63964
1788,53,Road patch and resurfacing - Cluster 20,Road,LGED,False,0.684,307,115,507,bayesian-gamma-poisson-montecarlo-v2,449.077,0.7879,0.5146,0.3711,0.5037
1789,53,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.782,769,424,1143,bayesian-gamma-poisson-montecarlo-v2,982.78,0.5677,0.3378,0.4349,0.47643
1790,53,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.557,926,577,1284,bayesian-gamma-poisson-montecarlo-v2,594.782,0.733,0.3995,0.3709,0.45336
1791,53,Canal edge desilting - Cluster 23,Water,WASA,True,0.887,964,615,1364,bayesian-gamma-poisson-montecarlo-v2,1086.208,0.4794,0.4438,0.6626,0.60054
1792,53,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,1.299,841,496,1207,bayesian-gamma-poisson-montecarlo-v2,647.211,0.7388,0.439,0.4784,0.49948
1793,53,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,0.869,1005,660,1331,bayesian-gamma-poisson-montecarlo-v2,1157.126,0.6769,0.3198,0.4888,0.49862
1794,53,Road patch and resurfacing - Cluster 26,Road,LGED,False,2.512,653,252,1067,bayesian-gamma-poisson-montecarlo-v2,259.995,0.817,0.4937,0.3191,0.40887
1795,53,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.703,750,406,1104,bayesian-gamma-poisson-montecarlo-v2,1067.256,0.99,0.506,0.3232,0.56492
1796,53,Pocket park and tree corridor - Cluster 28,Green,RAJUK,True,0.675,710,379,1056,bayesian-gamma-poisson-montecarlo-v2,1052.575,0.569,0.5358,0.4824,0.55272
1797,53,Canal edge desilting - Cluster 29,Water,WASA,False,1.466,999,627,1357,bayesian-gamma-poisson-montecarlo-v2,681.614,0.6459,0.3515,0.5034,0.48408
1798,53,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,1.163,802,421,1178,bayesian-gamma-poisson-montecarlo-v2,689.468,0.9066,0.4206,0.4622,0.54001
1799,53,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.872,1009,655,1365,bayesian-gamma-poisson-montecarlo-v2,1156.912,0.6551,0.5247,0.5802,0.63028
1800,53,Road patch and resurfacing - Cluster 32,Road,LGED,False,2.028,558,242,904,bayesian-gamma-poisson-montecarlo-v2,275.136,0.6261,0.6053,0.4037,0.45561
1801,53,Waste hotspot clearance - Cluster 33,Waste,City Corporation,True,0.91,812,469,1183,bayesian-gamma-poisson-montecarlo-v2,892.757,0.8699,0.3354,0.3787,0.51683
1802,53,Pocket park and tree corridor - Cluster 34,Green,RAJUK,True,1.87,899,570,1221,bayesian-gamma-poisson-montecarlo-v2,480.653,0.99,0.5628,0.4318,0.54081
1803,54,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,1.331,1047,682,1512,bayesian-gamma-poisson-montecarlo-v2,786.894,0.8049,0.5427,0.5524,0.57018
1804,54,Road patch and resurfacing - Cluster 2,Road,LGED,True,2.512,836,430,1222,bayesian-gamma-poisson-montecarlo-v2,332.837,0.8101,0.5567,0.4596,0.4784
1805,54,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.886,958,645,1309,bayesian-gamma-poisson-montecarlo-v2,1080.935,0.7038,0.5192,0.6395,0.61147
1806,54,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,0.769,949,595,1356,bayesian-gamma-poisson-montecarlo-v2,1234.787,0.6346,0.2742,0.3547,0.44329
1807,54,Canal edge desilting - Cluster 5,Water,WASA,False,1.355,1028,653,1403,bayesian-gamma-poisson-montecarlo-v2,758.816,0.8777,0.5739,0.6181,0.63058
1808,54,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,1.202,950,610,1324,bayesian-gamma-poisson-montecarlo-v2,790.14,0.7608,0.3799,0.4287,0.47702
1809,54,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.483,1002,654,1421,bayesian-gamma-poisson-montecarlo-v2,2074.099,0.4537,0.421,0.5689,0.63147
1810,54,Road patch and resurfacing - Cluster 8,Road,LGED,False,2.478,853,466,1238,bayesian-gamma-poisson-montecarlo-v2,344.255,0.6324,0.5201,0.5681,0.4819
1811,54,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.81,934,580,1314,bayesian-gamma-poisson-montecarlo-v2,1153.252,0.7393,0.5535,0.4219,0.59585
1812,54,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.283,934,589,1299,bayesian-gamma-poisson-montecarlo-v2,727.969,0.8904,0.476,0.4624,0.5612
1813,54,Canal edge desilting - Cluster 11,Water,WASA,False,2.247,1004,636,1379,bayesian-gamma-poisson-montecarlo-v2,446.836,0.808,0.4288,0.5823,0.54801
1814,54,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.699,912,573,1239,bayesian-gamma-poisson-montecarlo-v2,1304.582,0.5875,0.4523,0.3962,0.47939
1815,54,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,0.482,1038,681,1407,bayesian-gamma-poisson-montecarlo-v2,2154.554,0.4824,0.397,0.6536,0.63735
1816,54,Road patch and resurfacing - Cluster 14,Road,LGED,False,0.637,527,197,899,bayesian-gamma-poisson-montecarlo-v2,827.964,0.8351,0.4763,0.47,0.55792
1817,54,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.997,939,599,1294,bayesian-gamma-poisson-montecarlo-v2,941.791,0.6275,0.5,0.4678,0.54857
1818,54,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,0.569,949,628,1306,bayesian-gamma-poisson-montecarlo-v2,1668.488,0.6314,0.4244,0.5498,0.64486
1819,54,Canal edge desilting - Cluster 17,Water,WASA,True,3.425,1019,658,1373,bayesian-gamma-poisson-montecarlo-v2,297.557,0.7066,0.3657,0.5407,0.47522
1820,54,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.71,927,588,1274,bayesian-gamma-poisson-montecarlo-v2,1304.751,0.9543,0.5513,0.3831,0.61928
1821,54,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.998,1032,665,1465,bayesian-gamma-poisson-montecarlo-v2,1034.55,0.5492,0.3938,0.5768,0.54018
1822,54,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.632,786,392,1182,bayesian-gamma-poisson-montecarlo-v2,481.711,0.7849,0.4795,0.4628,0.50365
1823,54,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.991,923,607,1296,bayesian-gamma-poisson-montecarlo-v2,931.58,0.6013,0.4497,0.4821,0.52455
1824,54,Pocket park and tree corridor - Cluster 22,Green,RAJUK,True,0.696,969,629,1338,bayesian-gamma-poisson-montecarlo-v2,1392.169,0.7964,0.5331,0.4396,0.61894
1825,54,Canal edge desilting - Cluster 23,Water,WASA,True,2.989,1013,628,1386,bayesian-gamma-poisson-montecarlo-v2,338.962,0.8203,0.4873,0.6083,0.54926
